__metadata,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,INVENTORY_OPENING_BALANCE,UNIT
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~45')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~45')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~45,45,CC,01,03,01/03,1,3,02,CC-F01,500g Nut Muesli,27562,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~46')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~46')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~46,46,CC,01,03,01/03,1,3,02,CC-F02,500g Blueberry Muesli,27605,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~47')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~47')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~47,47,CC,01,03,01/03,1,3,02,CC-F03,500g Strawberry Muesli,27618,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~48')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~48')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~48,48,CC,01,03,01/03,1,3,02,CC-F04,500g Raisin Muesli,27549,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~49')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~49')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~49,49,CC,01,03,01/03,1,3,02,CC-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~50')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~50')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~50,50,CC,01,03,01/03,1,3,02,CC-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~51')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~51')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~51,51,CC,01,03,01/03,1,3,02,CC-F11,1kg Nut Muesli,30000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~52')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~52')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~52,52,CC,01,03,01/03,1,3,02,CC-F12,1kg Blueberry Muesli,28056,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~53')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~53')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~53,53,CC,01,03,01/03,1,3,02,CC-F13,1kg Strawberry Muesli,27878,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~54')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~54')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~54,54,CC,01,03,01/03,1,3,02,CC-F14,1kg Raisin Muesli,25028,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~55')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~55')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~55,55,CC,01,03,01/03,1,3,02,CC-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~56')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~56')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~56,56,CC,01,03,01/03,1,3,02,CC-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~57')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~57')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~57,57,CC,01,03,01/03,1,3,88,CC-P01,Large Box (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~58')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~58')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~58,58,CC,01,03,01/03,1,3,88,CC-P02,Large Bag (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~59')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~59')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~59,59,CC,01,03,01/03,1,3,88,CC-P03,Small Box (500g),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~60')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~60')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~60,60,CC,01,03,01/03,1,3,88,CC-P04,Small Bag (500g),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~61')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~61')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~61,61,CC,01,03,01/03,1,3,88,CC-R01,Nuts,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~62')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~62')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~62,62,CC,01,03,01/03,1,3,88,CC-R02,Blueberries,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~63')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~63')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~63,63,CC,01,03,01/03,1,3,88,CC-R03,Strawberries,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~64')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~64')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~64,64,CC,01,03,01/03,1,3,88,CC-R04,Raisins,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~65')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~65')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~65,65,CC,01,03,01/03,1,3,88,CC-R05,Wheat,67200.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~66')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~66')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~66,66,CC,01,03,01/03,1,3,88,CC-R06,Oats,67200.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~67')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~67')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~67,67,CC,01,04,01/04,1,4,02,CC-F01,500g Nut Muesli,24761,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~68')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~68')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~68,68,CC,01,04,01/04,1,4,02,CC-F02,500g Blueberry Muesli,27605,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~69')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~69')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~69,69,CC,01,04,01/04,1,4,02,CC-F03,500g Strawberry Muesli,27618,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~70')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~70')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~70,70,CC,01,04,01/04,1,4,02,CC-F04,500g Raisin Muesli,27549,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~71')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~71')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~71,71,CC,01,04,01/04,1,4,02,CC-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~72')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~72')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~72,72,CC,01,04,01/04,1,4,02,CC-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~73')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~73')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~73,73,CC,01,04,01/04,1,4,02,CC-F11,1kg Nut Muesli,30000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~74')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~74')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~74,74,CC,01,04,01/04,1,4,02,CC-F12,1kg Blueberry Muesli,28056,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~75')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~75')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~75,75,CC,01,04,01/04,1,4,02,CC-F13,1kg Strawberry Muesli,25621,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~76')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~76')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~76,76,CC,01,04,01/04,1,4,02,CC-F14,1kg Raisin Muesli,20692,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~77')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~77')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~77,77,CC,01,04,01/04,1,4,02,CC-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~78')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~78')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~78,78,CC,01,04,01/04,1,4,02,CC-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~79')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~79')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~79,79,CC,01,04,01/04,1,4,88,CC-P01,Large Box (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~80')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~80')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~80,80,CC,01,04,01/04,1,4,88,CC-P02,Large Bag (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~81')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~81')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~81,81,CC,01,04,01/04,1,4,88,CC-P03,Small Box (500g),128000,ST
