__metadata,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,INVENTORY_OPENING_BALANCE,UNIT
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~426')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~426')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~426,426,JJ,01,08,01/08,2,8,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~427')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~427')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~427,427,JJ,01,08,01/08,2,8,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~428')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~428')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~428,428,JJ,01,08,01/08,2,8,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~429')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~429')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~429,429,JJ,01,08,01/08,2,8,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~430')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~430')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~430,430,JJ,01,08,01/08,2,8,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~431')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~431')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~431,431,JJ,01,08,01/08,2,8,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~432')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~432')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~432,432,JJ,01,08,01/08,2,8,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~433')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~433')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~433,433,JJ,01,08,01/08,2,8,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~434')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~434')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~434,434,JJ,01,08,01/08,2,8,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~435')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~435')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~435,435,JJ,01,08,01/08,2,8,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~436')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~436')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~436,436,JJ,01,08,01/08,2,8,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~437')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~437')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~437,437,JJ,01,08,01/08,2,8,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~438')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~438')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~438,438,JJ,01,08,01/08,2,8,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~439')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~439')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~439,439,JJ,01,08,01/08,2,8,02S,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~440')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~440')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~440,440,JJ,01,08,01/08,2,8,02S,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~441')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~441')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~441,441,JJ,01,08,01/08,2,8,02S,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~442')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~442')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~442,442,JJ,01,08,01/08,2,8,02S,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~443')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~443')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~443,443,JJ,01,08,01/08,2,8,02W,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~444')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~444')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~444,444,JJ,01,08,01/08,2,8,02W,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~445')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~445')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~445,445,JJ,01,08,01/08,2,8,02W,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~446')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~446')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~446,446,JJ,01,08,01/08,2,8,02W,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~447')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~447')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~447,447,JJ,01,08,01/08,2,8,02W,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~448')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~448')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~448,448,JJ,01,08,01/08,2,8,02W,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~449')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~449')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~449,449,JJ,01,08,01/08,2,8,02W,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~450')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~450')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~450,450,JJ,01,08,01/08,2,8,02W,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~451')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~451')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~451,451,JJ,01,08,01/08,2,8,02W,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~452')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~452')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~452,452,JJ,01,08,01/08,2,8,02W,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~453')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~453')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~453,453,JJ,01,08,01/08,2,8,02W,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~454')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~454')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~454,454,JJ,01,08,01/08,2,8,02W,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~455')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~455')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~455,455,JJ,01,08,01/08,2,8,88,JJ-P01,Large Box (1kg),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~456')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~456')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~456,456,JJ,01,08,01/08,2,8,88,JJ-P02,Large Bag (1kg),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~457')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~457')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~457,457,JJ,01,08,01/08,2,8,88,JJ-P03,Small Box (500g),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~458')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~458')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~458,458,JJ,01,08,01/08,2,8,88,JJ-P04,Small Bag (500g),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~459')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~459')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~459,459,JJ,01,08,01/08,2,8,88,JJ-R01,Nuts,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~460')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~460')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~460,460,JJ,01,08,01/08,2,8,88,JJ-R02,Blueberries,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~461')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~461')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~461,461,JJ,01,08,01/08,2,8,88,JJ-R03,Strawberries,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~462')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~462')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~462,462,JJ,01,08,01/08,2,8,88,JJ-R04,Raisins,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~463')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~463')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~463,463,JJ,01,08,01/08,2,8,88,JJ-R05,Wheat,132000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~464')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~464')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~464,464,JJ,01,08,01/08,2,8,88,JJ-R06,Oats,132000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~465')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~465')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~465,465,JJ,01,09,01/09,2,9,02,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~466')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~466')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~466,466,JJ,01,09,01/09,2,9,02,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~467')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~467')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~467,467,JJ,01,09,01/09,2,9,02,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~468')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~468')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~468,468,JJ,01,09,01/09,2,9,02,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~469')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~469')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~469,469,JJ,01,09,01/09,2,9,02,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~470')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~470')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~470,470,JJ,01,09,01/09,2,9,02,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~471')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~471')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~471,471,JJ,01,09,01/09,2,9,02,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~472')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~472')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~472,472,JJ,01,09,01/09,2,9,02,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~473')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~473')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~473,473,JJ,01,09,01/09,2,9,02,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~474')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~474')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~474,474,JJ,01,09,01/09,2,9,02,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~475')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~475')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~475,475,JJ,01,09,01/09,2,9,02,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~476')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~476')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~476,476,JJ,01,09,01/09,2,9,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~477')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~477')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~477,477,JJ,01,09,01/09,2,9,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~478')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~478')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~478,478,JJ,01,09,01/09,2,9,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~479')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~479')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~479,479,JJ,01,09,01/09,2,9,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~480')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~480')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~480,480,JJ,01,09,01/09,2,9,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~481')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~481')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~481,481,JJ,01,09,01/09,2,9,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~482')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~482')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~482,482,JJ,01,09,01/09,2,9,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~483')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~483')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~483,483,JJ,01,09,01/09,2,9,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~484')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~484')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~484,484,JJ,01,09,01/09,2,9,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~485')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~485')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~485,485,JJ,01,09,01/09,2,9,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~486')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~486')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~486,486,JJ,01,09,01/09,2,9,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~487')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~487')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~487,487,JJ,01,09,01/09,2,9,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~488')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~488')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~488,488,JJ,01,09,01/09,2,9,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~489')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~489')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~489,489,JJ,01,09,01/09,2,9,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~490')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~490')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~490,490,JJ,01,09,01/09,2,9,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~491')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~491')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~491,491,JJ,01,09,01/09,2,9,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~492')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~492')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~492,492,JJ,01,09,01/09,2,9,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~493')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~493')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~493,493,JJ,01,09,01/09,2,9,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~494')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~494')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~494,494,JJ,01,09,01/09,2,9,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~495')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~495')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~495,495,JJ,01,09,01/09,2,9,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~496')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~496')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~496,496,JJ,01,09,01/09,2,9,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~497')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~497')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~497,497,JJ,01,09,01/09,2,9,02S,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~498')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~498')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~498,498,JJ,01,09,01/09,2,9,02S,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~499')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~499')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~499,499,JJ,01,09,01/09,2,9,02S,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~500')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~500')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~500,500,JJ,01,09,01/09,2,9,02S,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~501')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~501')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~501,501,JJ,01,09,01/09,2,9,02W,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~502')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~502')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~502,502,JJ,01,09,01/09,2,9,02W,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~503')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~503')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~503,503,JJ,01,09,01/09,2,9,02W,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~504')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~504')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~504,504,JJ,01,09,01/09,2,9,02W,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~505')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~505')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~505,505,JJ,01,09,01/09,2,9,02W,JJ-F05,500g Original Muesli,0,ST
